,latitude,longitude,brightness
3162,-31.733,151.9225,307.8
3163,-31.7665,152.1042,334.8
3164,-31.7694,152.1203,338.7
3165,-31.7721,152.1348,322.1
3166,-31.7773,152.1635,335.5
3167,-31.78,152.178,341.1
3168,-31.7827,152.1927,333.7
3169,-31.7854,152.2075,355.9
3170,-31.788,152.2222,317.4
3171,-31.776999999999997,152.1012,323.2
3172,-31.7799,152.1169,333.0
3173,-31.7827,152.1322,335.0
3174,-31.7852,152.1462,328.8
3175,-31.7879,152.1607,335.0
3176,-31.7906,152.1757,362.5
3177,-31.7933,152.1904,376.3
3178,-31.796,152.2052,350.9
3179,-31.7739,152.0229,315.3
3180,-31.7877,152.0989,317.2
3181,-31.7905,152.1143,329.1
3182,-31.7932,152.1292,330.3
3183,-31.7959,152.1441,336.6
3184,-31.7985,152.1587,357.0
3185,-31.8014,152.1743,349.7
3186,-31.804000000000002,152.1886,373.6
3187,-31.8065,152.2028,363.7
3188,-31.8092,152.2171,347.8
3189,-31.7721,152.0494,317.8
3190,-31.7805,152.0943,320.8
3191,-31.7836,152.1102,325.4
3192,-31.7864,152.1253,327.0
3193,-31.7892,152.1402,326.0
3194,-31.7918,152.1543,332.4
3195,-31.7947,152.1696,345.4
3196,-31.7975,152.1843,358.6
3197,-31.8002,152.1987,346.8
3198,-31.8029,152.2131,327.9
3199,-31.7685,151.9712,306.5
3200,-31.7881,152.0753,326.9
3201,-31.7912,152.0916,321.0
3202,-31.7943,152.1082,312.9
3203,-31.7969,152.1222,342.6
3204,-31.7998,152.1379,328.9
3205,-31.8025,152.1521,350.3
3206,-31.8055,152.168,338.8
3207,-31.8083,152.1829,361.2
3208,-31.8108,152.1965,374.7
3209,-31.8135,152.2108,358.3
3210,-31.8161,152.2251,319.1
3211,-31.7988,152.07299999999998,321.8
3212,-31.8017,152.0887,311.4
3213,-31.8076,152.12,326.2
3214,-31.8102,152.1342,300.7
3215,-31.8188,152.1804,310.2
3216,-31.8215,152.1947,316.6
3217,-31.8241,152.2087,302.3
3218,-31.8066,152.0549,311.8
3219,-31.8093,152.0699,304.7
3220,-31.967,152.4845,302.1
3221,-31.9613,152.3349,303.5
3222,-31.9718,152.3324,340.3
3223,-31.9744,152.347,328.7
3224,-31.9822,152.3298,318.2
3225,-31.9927,152.3275,319.5
3226,-32.0007,152.3114,306.5
3227,-32.0032,152.3254,347.5
3228,-32.0058,152.34,318.9
3229,-32.0138,152.3239,334.9
3230,-32.0164,152.338,331.4
3231,-32.0085,152.3194,330.7
3232,-32.0111,152.3337,326.4
3233,-32.0216,152.3312,322.4
3234,-32.0241,152.3452,314.5
3235,-32.0372,152.3571,302.9
3236,-33.007,150.497,308.9
3237,-33.0139,150.5319,313.1
3238,-33.0174,150.5495,308.4
3239,-33.0947,150.5956,318.7
3240,-33.1094,150.6099,312.6
3241,-33.0682,150.3401,303.2
3242,-33.1413,150.71200000000002,348.1
3243,-33.1446,150.7292,367.0
3244,-33.1491,150.6914,333.6
3245,-33.1525,150.7089,361.5
3246,-33.1558,150.726,345.7
3247,-33.1603,150.6882,340.5
3248,-33.1637,150.7057,328.0
3249,-33.1025,150.3295,307.6
3250,-33.1682,150.668,341.1
3251,-33.1716,150.6853,339.3
3252,-33.1815,150.7368,321.7
3253,-33.114000000000004,150.3265,311.7
3254,-33.1762,150.6478,326.2
3255,-33.1795,150.6649,329.3
3256,-33.1841,150.6271,329.9
3257,-33.1874,150.6447,331.8
3258,-33.1101,150.3221,314.8
3259,-33.1777,150.6599,328.9
3260,-33.1821,150.6221,321.5
3261,-33.1855,150.6396,337.3
3262,-33.1366,150.3329,314.1
3263,-33.1405,150.3525,308.7
3264,-33.169000000000004,150.4958,319.8
3265,-33.1516,150.3477,327.3
3266,-33.1551,150.3652,321.1
3267,-33.1943,150.5637,330.4
3268,-33.1979,150.5821,329.6
3269,-33.1671,150.365,323.7
3270,-33.1846,150.4535,323.0
3271,-33.1881,150.4714,315.8
3272,-33.2625,150.8527,303.5
3273,-33.1959,150.45,311.0
3274,-33.2204,150.575,331.4
3275,-33.2239,150.5931,325.9
3276,-33.2273,150.6108,320.3
3277,-33.2307,150.6281,322.9
3278,-33.234,150.6451,326.6
3279,-33.2372,150.6617,332.1
3280,-33.2748,150.7949,323.8
3281,-33.286,150.7922,313.8
3282,-33.2892,150.8089,309.5
3283,-34.8809,117.0747,323.4
3284,-34.8709,117.073,326.0
3285,-33.3861,115.9443,302.7
3286,-31.45,123.7192,307.1
3287,-31.4524,123.7054,307.9
3288,-31.3902,123.6554,301.6
3289,-31.1865,123.5791,307.2
3290,-31.1779,123.5849,305.4
3291,-31.0324,124.1007,301.2
3292,-31.0245,124.0833,312.6
3293,-31.014,124.0807,319.8
3294,-31.0107,124.0741,301.0
3295,-27.3246,128.8787,300.2
3296,-24.3891,118.1108,302.8
3297,-15.8888,125.6218,308.0
3298,-15.8956,125.5859,309.0
3299,-15.8796,125.5823,312.8
3300,-15.8664,125.6085,307.9
3301,-15.5953,125.5402,307.4
3302,-12.2199,142.3687,311.2
3303,-12.2221,142.3859,304.1
3304,-12.8926,142.0112,300.7
3305,-12.0347,132.8654,303.0
3306,-12.2506,132.4965,302.8
3307,-15.3393,143.8106,300.4
3308,-13.6676,131.3718,306.8
3309,-13.6661,131.3811,307.6
3310,-15.6111,144.1052,302.5
3311,-15.6548,144.0999,310.8
3312,-15.6118,144.0979,301.8
3313,-15.6555,144.0928,313.4
3314,-15.67,144.0909,310.3
3315,-15.8449,143.9003,305.1
3316,-15.8593,143.8988,320.1
3317,-15.8737,143.8973,314.7
3318,-15.8852,143.8699,301.7
3319,-15.8881,143.8957,316.1
3320,-15.8624,143.8933,319.0
3321,-15.8768,143.8917,309.4
3322,-15.8912,143.8902,318.6
3323,-14.7634,127.2895,302.8
3324,-14.8718,127.3612,304.2
3325,-15.0116,127.3589,307.7
3326,-15.0125,127.3822,306.5
3327,-15.0428,127.3766,337.9
3328,-15.0483,127.4062,328.7
3329,-15.0579,127.3739,311.2
3330,-15.0634,127.4035,323.2
3331,-15.0687,127.4324,307.0
3332,-15.0562,127.3691,308.1
3333,-15.0619,127.3986,324.8
3334,-15.0675,127.4276,310.8
3335,-15.8798,125.5947,308.0
3336,-15.887,125.6313,306.7
3337,-31.0206,124.089,300.1
3338,-24.5692,118.2504,322.0
3339,-24.5719,118.281,330.9
3340,-24.5679,118.2455,312.7
3341,-24.5704,118.27600000000001,335.6
