,latitude,longitude,acq_date,frp
26956,-37.31,149.77700000000002,12,23.6
26957,-37.343,149.468,12,87.2
26958,-37.345,149.454,12,87.3
26959,-37.356,149.256,12,19.5
26960,-37.357,149.24,12,37.9
26961,-37.367,149.145,12,19.4
26962,-37.473,148.091,12,12.6
26963,-37.318000000000005,149.509,12,32.8
26964,-37.32,149.494,12,25.7
26965,-37.518,147.489,12,23.5
26966,-37.282,149.743,12,20.2
26967,-37.328,149.313,12,14.8
26968,-37.506,147.488,12,74.3
26969,-37.260999999999996,149.842,12,11.7
26970,-37.294000000000004,149.536,12,23.7
26971,-37.296,149.52100000000002,12,63.3
26972,-37.306999999999995,149.418,12,15.7
26973,-37.308,149.40200000000002,12,30.8
26974,-37.234,149.996,12,8.8
26975,-37.298,149.401,12,23.8
26976,-37.335,149.04399999999998,12,14.4
26977,-37.318000000000005,149.107,12,20.1
26978,-37.275999999999996,149.542,12,25.4
26979,-37.292,149.393,12,13.2
26980,-37.330999999999996,149.037,12,20.6
26981,-37.227,149.888,12,28.2
26982,-37.312,149.115,12,37.7
26983,-37.289,149.126,12,10.7
26984,-37.291,149.112,12,25.6
26985,-37.17,149.936,12,32.5
26986,-37.155,149.976,12,54.8
26987,-37.157,149.96200000000002,12,103.5
26988,-37.158,149.94799999999998,12,206.4
26989,-37.16,149.934,12,29.8
26990,-37.242,149.167,12,13.5
26991,-37.145,149.974,12,46.1
26992,-37.147,149.961,12,22.6
26993,-37.148,149.946,12,132.6
26994,-37.14,149.939,12,29.4
26995,-37.181999999999995,149.566,12,9.8
26996,-37.13,149.937,12,17.5
26997,-37.164,149.638,12,40.9
26998,-37.154,149.636,12,19.9
26999,-37.063,149.343,12,12.4
27000,-36.958,148.15,12,19.0
27001,-36.959,148.13299999999998,12,15.5
27002,-36.958,148.144,12,24.2
27003,-37.025,146.791,12,20.6
27004,-37.025999999999996,146.769,12,16.3
27005,-17.094,144.776,12,7.9
27006,-18.391,145.36700000000002,12,6.2
27007,-18.375999999999998,145.403,12,10.3
27008,-17.677,144.711,12,7.2
27009,-17.671,144.718,12,12.7
27010,-17.146,145.084,12,6.0
27011,-17.137,144.906,12,24.8
27012,-17.137999999999998,144.893,12,9.4
27013,-17.119,144.878,12,25.1
27014,-17.11,144.864,12,56.9
27015,-17.112000000000002,144.851,12,21.3
27016,-17.113,144.872,12,22.3
27017,-17.115,144.859,12,26.0
27018,-17.104,144.857,12,23.9
27019,-17.092,144.869,12,17.0
27020,-17.094,144.856,12,23.8
27021,-18.389,145.379,12,10.2
27022,-17.083,144.775,12,11.0
27023,-17.015,144.759,12,12.9
27024,-16.742,145.142,12,6.7
27025,-16.771,145.158,12,8.4
27026,-16.778,145.183,12,22.2
27027,-16.785999999999998,145.196,12,5.1
27028,-16.82,145.244,12,6.0
27029,-17.017,144.746,12,10.8
27030,-16.081,144.827,12,6.3
27031,-16.082,144.815,12,7.1
27032,-17.006,144.745,12,6.7
27033,-18.457,145.319,12,5.4
27034,-18.398,145.393,12,16.6
27035,-18.4,145.381,12,37.8
27036,-18.401,145.368,12,10.9
27037,-37.150999999999996,149.982,12,99.5
27038,-37.297,149.542,12,121.3
27039,-37.294000000000004,149.535,12,122.8
27040,-37.585,149.28,12,170.5
27041,-37.586,149.27700000000002,12,145.8
27042,-37.701,149.216,12,120.3
27043,-37.714,149.266,12,74.9
27044,-37.718,149.209,12,233.5
27045,-37.731,149.257,12,226.5
27046,-37.701,149.21200000000002,12,123.0
27047,-37.714,149.261,12,99.5
27048,-37.718,149.205,12,189.7
27049,-37.731,149.253,12,252.9
27050,-33.116,122.131,12,19.2
27051,-33.129,122.115,12,13.0
27052,-33.126999999999995,122.133,12,24.6
27053,-33.245,122.304,12,11.5
27054,-16.767,129.655,12,24.3
27055,-16.727999999999998,129.667,12,16.6
27056,-16.74,129.66899999999998,12,14.6
27057,-16.758,129.636,12,20.2
27058,-16.77,129.637,12,14.6
27059,-33.247,122.286,12,11.0
27060,-16.762,129.643,12,26.7
27061,-16.774,129.645,12,16.6
27062,-16.771,129.66299999999998,12,20.8
27063,-32.364000000000004,121.47399999999999,12,14.3
27064,-32.469,121.319,12,15.4
27065,-32.685,122.131,12,58.5
27066,-32.713,122.08200000000001,12,26.3
27067,-32.711999999999996,122.09899999999999,12,40.8
27068,-32.711,122.088,12,38.6
27069,-32.709,122.105,12,37.7
27070,-32.713,122.419,12,12.8
27071,-32.848,124.339,12,7.7
27072,-18.401,145.391,12,12.6
27073,-15.745999999999999,144.61,12,5.6
27074,-16.694000000000003,145.134,12,5.8
27075,-16.718,145.1,12,5.4
27076,-16.724,145.10299999999998,12,4.4
27077,-16.748,145.14,12,3.2
27078,-16.769000000000002,145.157,12,5.3
27079,-16.771,145.167,12,4.9
27080,-16.774,145.187,12,11.2
27081,-16.829,145.241,12,3.6
27082,-17.094,144.852,12,21.8
27083,-17.096,144.861,12,17.9
27084,-17.104,144.85,12,16.8
27085,-17.105,144.86,12,10.6
27086,-17.105999999999998,144.87,12,8.2
27087,-17.114,144.859,12,12.7
27088,-17.116,144.868,12,7.9
27089,-17.117,144.878,12,10.7
27090,-17.118,144.888,12,8.8
27091,-17.14,144.905,12,11.9
27092,-17.141,144.915,12,8.0
27093,-17.723,143.97,12,4.6
27094,-17.778,143.898,12,6.7
27095,-17.779,143.907,12,12.7
27096,-17.785,143.887,12,4.9
27097,-17.836,144.04399999999998,12,11.9
27098,-17.851,144.02200000000002,12,6.2
27099,-17.852,144.032,12,25.3
27100,-17.854,144.041,12,21.8
27101,-18.346,145.41,12,11.3
27102,-18.392,145.392,12,11.0
27103,-18.4,145.38,12,17.4
27104,-36.830999999999996,146.875,12,21.3
27105,-35.444,148.358,12,64.7
27106,-35.444,148.365,12,50.4
27107,-31.156999999999996,149.252,12,29.1
27108,-31.158,149.259,12,29.4
27109,-35.459,148.356,12,52.3
27110,-36.327,147.726,12,25.1
27111,-36.343,147.754,12,39.2
27112,-36.384,147.718,12,39.6
27113,-36.36,147.718,12,61.9
27114,-36.374,147.715,12,30.2
27115,-36.388000000000005,147.713,12,35.6
27116,-36.732,146.579,12,52.0
27117,-36.742,146.707,12,52.5
27118,-36.744,146.727,12,22.7
27119,-36.728,146.572,12,19.0
27120,-36.736999999999995,146.702,12,34.8
27121,-36.739000000000004,146.721,12,38.8
27122,-36.861,146.785,12,18.0
27123,-35.457,148.328,12,55.2
27124,-36.751,146.702,12,21.6
27125,-37.729,149.224,12,463.5
27126,-37.713,149.225,12,355.9
27127,-37.735,149.22899999999998,12,146.2
27128,-37.719,149.22899999999998,12,594.8
27129,-37.717,149.19,12,150.4
27130,-37.703,149.231,12,68.6
27131,-37.594,149.276,12,161.0
27132,-37.588,149.32299999999998,12,49.8
27133,-37.586,149.285,12,294.6
27134,-37.389,149.22799999999998,12,38.2
27135,-37.373000000000005,149.22799999999998,12,68.2
27136,-37.361999999999995,149.233,12,35.8
27137,-37.375,149.761,12,47.8
27138,-37.326,149.763,12,35.4
27139,-37.324,149.722,12,54.1
27140,-37.157,149.95600000000002,12,108.5
27141,-37.141,149.957,12,129.9
27142,-36.939,146.638,12,48.2
27143,-36.937,146.613,12,29.9
27144,-37.152,149.965,12,186.4
27145,-30.857,121.494,12,11.6
27146,-30.865,121.5,12,12.0
27147,-37.554,149.32,12,8.0
27148,-31.679000000000002,150.998,12,15.5
27149,-35.254,147.861,12,21.3
27150,-35.435,148.395,12,28.9
27151,-35.443000000000005,148.371,12,79.6
27152,-35.525,148.51,12,69.7
27153,-35.861999999999995,150.07399999999998,12,11.5
27154,-35.603,148.686,12,22.9
27155,-35.691,148.539,12,23.7
27156,-35.936,149.561,12,39.5
27157,-35.931999999999995,149.556,12,30.7
27158,-35.94,149.534,12,25.3
27159,-35.781,148.70600000000002,12,28.9
27160,-35.786,148.72799999999998,12,42.5
27161,-35.8,148.611,12,22.4
27162,-35.817,148.695,12,23.2
27163,-35.868,148.879,12,80.4
27164,-35.872,148.89700000000002,12,47.5
27165,-35.824,148.605,12,54.7
27166,-35.814,148.601,12,43.2
27167,-35.875,148.89,12,73.5
27168,-35.907,148.922,12,24.3
27169,-35.919000000000004,148.91899999999998,12,37.0
27170,-35.923,148.938,12,50.8
27171,-36.159,149.393,12,42.0
27172,-36.391,149.562,12,26.9
27173,-36.388000000000005,149.55700000000002,12,24.9
27174,-36.486999999999995,149.935,12,39.1
27175,-36.326,147.691,12,22.4
27176,-36.330999999999996,147.714,12,28.2
27177,-36.4,147.664,12,32.4
27178,-36.644,148.115,12,27.5
27179,-36.645,148.108,12,27.8
27180,-36.694,148.095,12,25.7
27181,-36.698,148.116,12,22.0
27182,-37.06,149.588,12,28.0
27183,-37.028,149.375,12,31.1
27184,-37.068000000000005,149.512,12,75.5
27185,-37.079,149.509,12,28.0
27186,-37.118,149.645,12,12.5
27187,-37.069,149.342,12,16.4
27188,-37.091,149.44899999999998,12,18.6
27189,-36.83,148.111,12,34.9
27190,-36.842,148.107,12,75.8
27191,-37.150999999999996,149.636,12,11.2
27192,-37.22,149.993,12,17.2
27193,-37.158,149.615,12,251.3
27194,-37.162,149.63299999999998,12,210.2
27195,-36.830999999999996,148.10299999999998,12,49.4
27196,-36.843,148.1,12,64.1
27197,-37.157,149.609,12,81.2
27198,-37.161,149.626,12,352.2
27199,-37.175,149.641,12,17.7
27200,-37.183,149.563,12,16.0
27201,-37.194,149.56,12,13.4
27202,-37.201,149.595,12,34.9
27203,-37.204,149.612,12,11.3
27204,-37.167,149.247,12,21.6
27205,-37.171,149.264,12,41.0
27206,-37.224000000000004,149.532,12,14.7
27207,-37.227,149.549,12,31.2
27208,-37.168,149.259,12,41.7
27209,-37.226,149.54399999999998,12,36.6
27210,-37.244,149.52,12,64.0
27211,-37.289,149.744,12,39.4
27212,-37.251999999999995,149.499,12,241.0
27213,-37.255,149.516,12,97.4
27214,-37.31,149.792,12,25.6
27215,-37.259,149.47799999999998,12,25.8
27216,-37.263000000000005,149.496,12,202.4
27217,-37.266,149.513,12,68.5
27218,-37.27,149.474,12,36.9
27219,-37.281,149.528,12,49.0
27220,-37.318000000000005,149.718,12,49.0
27221,-37.321999999999996,149.734,12,41.0
27222,-37.332,149.786,12,18.4
27223,-37.329,149.714,12,158.2
27224,-37.333,149.731,12,33.1
27225,-37.296,149.485,12,60.4
27226,-37.34,149.711,12,42.0
27227,-37.304,149.464,12,31.1
27228,-37.31,149.499,12,190.6
27229,-37.314,149.516,12,105.8
27230,-36.742,146.708,12,25.1
27231,-37.301,149.388,12,46.4
27232,-37.305,149.408,12,37.3
27233,-37.325,149.512,12,49.9
27234,-37.312,149.51,12,103.1
27235,-37.302,149.401,12,62.6
27236,-37.323,149.506,12,150.7
27237,-37.313,149.39600000000002,12,29.9
27238,-37.334,149.502,12,45.9
27239,-37.382,149.745,12,98.0
27240,-36.724000000000004,146.59,12,18.3
27241,-37.38,149.673,12,172.0
27242,-37.349000000000004,149.461,12,62.6
27243,-37.368,149.435,12,44.9
27244,-37.426,149.731,12,97.2
27245,-37.351,149.29,12,50.9
27246,-37.375,149.415,12,197.1
27247,-37.379,149.43200000000002,12,86.6
27248,-37.394,149.39,12,53.2
27249,-37.344,149.029,12,36.1
27250,-37.348,149.048,12,44.1
27251,-37.367,149.141,12,13.0
27252,-37.393,149.21,12,42.4
27253,-37.408,149.226,12,255.2
27254,-37.426,149.31799999999998,12,68.7
27255,-37.445,149.234,12,75.0
27256,-37.486999999999995,149.44799999999998,12,37.8
27257,-37.491,149.465,12,24.8
27258,-37.46,149.248,12,79.1
27259,-37.485,149.442,12,11.5
27260,-37.489000000000004,149.459,12,34.9
27261,-37.475,149.217,12,22.1
27262,-37.483000000000004,149.194,12,52.2
27263,-37.494,149.19,12,46.8
27264,-37.505,149.187,12,26.2
27265,-37.545,149.329,12,10.6
27266,-37.535,149.216,12,15.3
27267,-37.532,149.211,12,14.8
27268,-37.558,149.16299999999998,12,12.6
27269,-37.584,149.291,12,66.6
27270,-37.588,149.309,12,19.1
27271,-37.591,149.269,12,135.8
27272,-37.595,149.28799999999998,12,546.5
27273,-37.599000000000004,149.306,12,78.2
27274,-37.599000000000004,149.248,12,51.8
27275,-37.602,149.266,12,50.2
27276,-37.61,149.244,12,52.0
27277,-37.632,149.237,12,19.9
27278,-37.649,148.972,12,8.3
27279,-37.481,148.093,12,16.8
27280,-37.711,149.224,12,43.1
27281,-37.73,149.2,12,131.7
27282,-37.728,149.194,12,103.2
27283,-37.731,149.21200000000002,12,54.6
27284,-37.696999999999996,148.988,12,30.6
27285,-37.701,149.006,12,26.8
27286,-37.742,149.208,12,97.0
27287,-37.746,149.226,12,115.2
27288,-37.681999999999995,148.85299999999998,12,30.2
27289,-37.686,148.871,12,14.8
27290,-37.727,149.077,12,13.0
27291,-37.753,149.205,12,53.1
27292,-37.757,149.22299999999998,12,73.7
27293,-37.735,149.055,12,15.9
27294,-37.739000000000004,149.07299999999998,12,73.8
27295,-37.704,148.845,12,23.2
27296,-37.727,148.958,12,8.6
27297,-37.768,148.878,12,18.7
27298,-37.5,147.485,12,59.3
27299,-37.505,147.50799999999998,12,32.4
27300,-41.615,147.82,12,51.8
27301,-41.618,147.83700000000002,12,28.7
27302,-41.626000000000005,147.816,12,57.2
27303,-41.629,147.834,12,53.3
27304,-41.633,147.852,12,32.4
27305,-16.227,143.96200000000002,13,58.5
27306,-16.224,143.936,13,25.5
27307,-16.224,143.968,13,57.0
27308,-16.221,143.942,13,55.4
27309,-18.404,124.464,13,117.5
27310,-18.405,124.47200000000001,13,133.5
27311,-16.768,129.64700000000002,13,24.5
27312,-16.755,129.649,13,23.0
27313,-16.766,129.653,13,24.2
27314,-16.732,129.678,13,47.3
27315,-17.905,144.019,13,56.6
27316,-17.89,144.02100000000002,13,86.4
27317,-17.905,144.025,13,66.9
27318,-17.89,144.026,13,94.0
27319,-16.997,144.274,13,41.9
27320,-16.982,144.275,13,37.4
27321,-16.558,143.668,13,25.4
27322,-16.567999999999998,143.672,13,29.0
27323,-35.946,137.211,13,36.6
27324,-35.88,136.555,13,129.7
27325,-35.7,137.275,13,21.8
27326,-35.841,137.308,13,17.7
27327,-35.953,137.204,13,187.7
27328,-35.951,137.184,13,319.1
27329,-35.941,137.205,13,29.2
27330,-35.939,137.186,13,62.5
27331,-35.944,137.192,13,607.7
27332,-37.76,148.895,13,15.3
27333,-37.762,148.88299999999998,13,37.9
27334,-37.763000000000005,148.871,13,93.2
27335,-37.765,148.859,13,59.1
27336,-37.703,149.263,13,32.2
27337,-37.704,149.251,13,60.1
27338,-37.705999999999996,149.239,13,20.3
27339,-37.709,149.215,13,70.6
27340,-37.711,149.204,13,59.9
27341,-37.72,149.132,13,8.8
27342,-37.721,149.12,13,18.6
27343,-37.723,149.109,13,60.1
27344,-37.725,149.097,13,58.8
27345,-37.726,149.085,13,7.8
27346,-37.728,149.07299999999998,13,7.8
27347,-37.729,149.061,13,35.1
27348,-37.731,149.049,13,69.4
27349,-37.696999999999996,149.237,13,55.4
27350,-37.708,149.154,13,8.4
27351,-37.709,149.142,13,43.1
27352,-37.711,149.13,13,23.2
27353,-37.731,148.975,13,31.2
27354,-37.732,148.963,13,9.5
27355,-37.696999999999996,149.164,13,54.3
27356,-37.698,149.15200000000002,13,26.2
27357,-37.723,148.961,13,36.8
27358,-37.725,148.94899999999998,13,21.7
27359,-37.709,148.995,13,157.6
27360,-37.711,148.984,13,50.0
27361,-37.673,149.226,13,18.6
27362,-37.703,149.001,13,46.8
27363,-37.705,148.989,13,124.8
27364,-37.708,148.965,13,16.7
27365,-37.709,148.953,13,12.5
27366,-37.663000000000004,149.236,13,13.7
27367,-37.664,149.225,13,15.2
27368,-37.696999999999996,148.975,13,60.5
27369,-37.698,148.963,13,79.2
27370,-37.686,148.985,13,45.1
27371,-37.688,148.97299999999998,13,67.9
27372,-37.689,148.961,13,25.0
27373,-37.703,148.85299999999998,13,186.3
27374,-37.705,148.841,13,396.3
27375,-37.644,149.232,13,16.8
27376,-37.691,148.875,13,47.9
27377,-37.692,148.863,13,91.8
27378,-37.694,148.851,13,82.6
27379,-37.695,148.839,13,47.4
27380,-37.696999999999996,148.827,13,15.7
27381,-37.635,149.231,13,13.3
27382,-37.666,148.993,13,13.1
27383,-37.678000000000004,148.89700000000002,13,14.0
27384,-37.68,148.885,13,110.2
27385,-37.681,148.873,13,104.5
27386,-37.683,148.861,13,49.2
27387,-37.685,148.849,13,56.3
27388,-37.686,148.83700000000002,13,67.2
27389,-37.688,148.825,13,27.7
27390,-37.689,148.813,13,18.5
27391,-38.1,145.161,13,10.0
27392,-37.641,149.11,13,12.1
27393,-37.657,148.99200000000002,13,20.2
27394,-37.658,148.98,13,16.6
27395,-37.668,148.907,13,21.1
27396,-37.669000000000004,148.89600000000002,13,25.8
27397,-37.671,148.884,13,49.5
27398,-37.672,148.872,13,11.0
27399,-37.613,149.25,13,19.1
27400,-37.65,148.966,13,194.3
27401,-37.652,148.954,13,71.3
27402,-37.658,148.906,13,46.8
27403,-37.698,148.59,13,8.0
27404,-37.7,148.578,13,10.0
27405,-37.598,149.296,13,60.8
27406,-37.6,149.284,13,123.6
27407,-37.601,149.27200000000002,13,70.8
27408,-37.603,149.26,13,62.5
27409,-37.604,149.248,13,57.1
27410,-37.606,149.237,13,10.8
27411,-37.637,149.0,13,40.3
27412,-37.638000000000005,148.988,13,7.0
27413,-37.649,148.904,13,6.5
27414,-37.689,148.588,13,14.3
27415,-37.589,149.29399999999998,13,27.0
27416,-37.59,149.282,13,25.2
27417,-37.592,149.27,13,27.3
27418,-37.593,149.25799999999998,13,16.9
27419,-37.607,149.15200000000002,13,6.8
27420,-37.626,149.01,13,5.3
27421,-37.68,148.586,13,19.9
27422,-37.580999999999996,149.28,13,7.0
27423,-37.583,149.268,13,8.3
27424,-37.594,149.13,13,6.1
27425,-37.641,148.697,13,11.2
27426,-37.666,148.501,13,8.9
27427,-37.549,149.327,13,33.2
27428,-37.55,149.315,13,17.0
27429,-37.474000000000004,149.811,13,100.4
27430,-37.476,149.8,13,33.7
27431,-37.561,149.16,13,65.6
27432,-37.563,149.148,13,4.8
27433,-37.614000000000004,148.754,13,7.8
27434,-37.463,149.821,13,47.7
27435,-37.453,149.83,13,15.6
27436,-37.476,149.658,13,16.7
27437,-37.535,149.215,13,20.8
27438,-37.537,149.204,13,22.8
27439,-37.538000000000004,149.192,13,13.3
27440,-37.555,149.062,13,13.8
27441,-37.556999999999995,149.05,13,19.2
27442,-37.458,149.725,13,21.6
27443,-37.461,149.702,13,29.6
27444,-37.446999999999996,149.734,13,16.5
27445,-37.458,149.654,13,33.4
27446,-37.46,149.642,13,13.0
27447,-37.439,149.721,13,55.8
27448,-37.413000000000004,149.845,13,20.0
27449,-37.415,149.834,13,8.4
27450,-37.429,149.73,13,162.5
27451,-37.491,149.267,13,9.7
27452,-37.501999999999995,149.184,13,41.9
27453,-37.407,149.839,13,11.9
27454,-37.418,149.75799999999998,13,44.9
27455,-37.421,149.735,13,80.3
27456,-37.431,149.666,13,19.1
27457,-37.495,149.189,13,53.6
27458,-37.496,149.17700000000002,13,14.6
27459,-37.391999999999996,149.882,13,84.6
27460,-37.409,149.756,13,38.1
27461,-37.411,149.745,13,69.8
27462,-37.412,149.733,13,26.9
27463,-37.414,149.722,13,235.9
27464,-37.415,149.71,13,70.8
27465,-37.417,149.69899999999998,13,22.1
27466,-37.426,149.629,13,13.1
27467,-37.484,149.19899999999998,13,74.6
27468,-37.486,149.187,13,322.5
27469,-37.486999999999995,149.17600000000002,13,14.0
27470,-37.383,149.88,13,27.9
27471,-37.384,149.869,13,45.2
27472,-37.397,149.77700000000002,13,6.8
27473,-37.398,149.766,13,98.6
27474,-37.4,149.754,13,52.4
27475,-37.400999999999996,149.743,13,48.8
27476,-37.403,149.731,13,16.7
27477,-37.405,149.72,13,77.6
27478,-37.475,149.197,13,169.2
27479,-37.476,149.186,13,86.3
27480,-37.37,149.901,13,62.6
27481,-37.391,149.752,13,139.3
27482,-37.391999999999996,149.741,13,259.2
27483,-37.394,149.72899999999998,13,83.9
27484,-37.396,149.718,13,17.4
27485,-37.455,149.278,13,32.7
27486,-37.358000000000004,149.922,13,82.5
27487,-37.36,149.91,13,140.6
27488,-37.382,149.75,13,84.8
27489,-37.383,149.739,13,108.1
27490,-37.385,149.727,13,77.4
27491,-37.385999999999996,149.716,13,21.4
27492,-37.439,149.322,13,28.1
27493,-37.444,149.28799999999998,13,27.4
27494,-37.446,149.276,13,434.0
27495,-37.349000000000004,149.92,13,27.9
27496,-37.374,149.737,13,8.7
27497,-37.382,149.679,13,15.5
27498,-37.384,149.668,13,27.1
27499,-37.429,149.332,13,58.8
27500,-37.43,149.321,13,81.1
27501,-37.431999999999995,149.309,13,220.2
27502,-37.435,149.286,13,55.7
27503,-37.436,149.274,13,35.3
27504,-37.438,149.262,13,9.3
27505,-37.532,148.532,13,6.7
27506,-37.335,149.952,13,64.9
27507,-37.336999999999996,149.941,13,389.7
27508,-37.338,149.929,13,348.9
27509,-37.34,149.918,13,114.5
27510,-37.415,149.365,13,46.2
27511,-37.416,149.35399999999998,13,354.4
27512,-37.418,149.342,13,45.9
27513,-37.419000000000004,149.33100000000002,13,74.8
27514,-37.423,149.308,13,60.6
27515,-37.424,149.296,13,33.6
27516,-37.437,149.201,13,23.1
27517,-37.326,149.95,13,29.2
27518,-37.328,149.939,13,37.8
27519,-37.329,149.92700000000002,13,37.8
27520,-37.403,149.387,13,32.3
27521,-37.404,149.375,13,17.2
27522,-37.406,149.363,13,201.9
27523,-37.407,149.352,13,404.0
27524,-37.427,149.19899999999998,13,11.3
27525,-37.556,148.181,13,8.3
27526,-37.317,149.94799999999998,13,62.2
27527,-37.319,149.937,13,32.5
27528,-37.342,149.765,13,30.7
27529,-37.348,149.719,13,13.2
27530,-37.35,149.708,13,103.2
27531,-37.352,149.696,13,30.6
27532,-37.353,149.685,13,15.1
27533,-37.389,149.42,13,22.2
27534,-37.39,149.408,13,47.4
27535,-37.391999999999996,149.39600000000002,13,142.5
27536,-37.393,149.385,13,49.5
27537,-37.413000000000004,149.233,13,64.5
27538,-37.415,149.221,13,340.1
27539,-37.418,149.197,13,56.5
27540,-37.499,148.563,13,33.4
27541,-37.328,149.798,13,38.1
27542,-37.33,149.786,13,180.8
27543,-37.332,149.775,13,21.5
27544,-37.333,149.763,13,57.7
27545,-37.339,149.717,13,75.7
27546,-37.341,149.70600000000002,13,96.0
27547,-37.378,149.429,13,16.3
27548,-37.38,149.418,13,82.1
27549,-37.381,149.406,13,20.7
27550,-37.409,149.196,13,20.8
27551,-37.321,149.789,13,343.0
27552,-37.323,149.778,13,62.2
27553,-37.329,149.732,13,18.1
27554,-37.330999999999996,149.721,13,75.0
27555,-37.332,149.709,13,57.9
27556,-37.368,149.444,13,17.8
27557,-37.37,149.43200000000002,13,36.9
27558,-37.372,149.421,13,20.1
27559,-37.312,149.787,13,35.3
27560,-37.32,149.73,13,36.0
27561,-37.321999999999996,149.719,13,74.7
27562,-37.323,149.707,13,46.6
27563,-37.356,149.465,13,25.0
27564,-37.358000000000004,149.454,13,43.3
27565,-37.385999999999996,149.245,13,27.0
27566,-37.39,149.209,13,486.7
27567,-37.391999999999996,149.197,13,425.6
27568,-37.476,148.55200000000002,13,15.1
27569,-37.605,147.50799999999998,13,17.8
27570,-37.313,149.717,13,37.9
27571,-37.314,149.705,13,16.7
27572,-37.342,149.498,13,251.7
27573,-37.344,149.486,13,140.0
27574,-37.347,149.464,13,50.9
27575,-37.349000000000004,149.452,13,24.1
27576,-37.376999999999995,149.243,13,53.7
27577,-37.378,149.231,13,29.5
27578,-37.38,149.219,13,42.5
27579,-37.381,149.207,13,290.1
27580,-37.383,149.196,13,69.3
27581,-37.468,148.53799999999998,13,12.1
27582,-37.47,148.526,13,16.6
27583,-37.595,147.507,13,46.5
27584,-37.597,147.493,13,22.9
27585,-37.291,149.806,13,13.6
27586,-37.3,149.738,13,74.3
27587,-37.302,149.726,13,15.7
27588,-37.332,149.50799999999998,13,24.7
27589,-37.333,149.496,13,111.2
27590,-37.335,149.485,13,75.9
27591,-37.338,149.46200000000002,13,71.4
27592,-37.367,149.241,13,122.7
27593,-37.372,149.205,13,32.6
27594,-37.374,149.19299999999998,13,27.6
27595,-37.38,149.14700000000002,13,37.2
27596,-37.46,148.524,13,54.1
27597,-37.463,148.5,13,10.7
27598,-37.51,148.127,13,40.4
27599,-37.512,148.114,13,42.9
27600,-37.585,147.505,13,65.9
27601,-37.586999999999996,147.491,13,40.3
27602,-37.29,149.747,13,46.3
27603,-37.291,149.736,13,114.4
27604,-37.293,149.724,13,18.7
27605,-37.321,149.517,13,14.7
27606,-37.323,149.506,13,71.9
27607,-37.324,149.494,13,70.5
27608,-37.35,149.297,13,82.5
27609,-37.352,149.286,13,385.2
27610,-37.354,149.274,13,147.6
27611,-37.357,149.251,13,28.1
27612,-37.358000000000004,149.239,13,133.6
27613,-37.371,149.145,13,14.5
27614,-37.372,149.13299999999998,13,16.6
27615,-37.402,148.908,13,33.6
27616,-37.403,148.89600000000002,13,18.3
27617,-37.405,148.884,13,14.8
27618,-37.575,147.503,13,17.8
27619,-37.577,147.49,13,17.2
27620,-37.246,149.996,13,336.6
27621,-37.31,149.52700000000002,13,37.5
27622,-37.312,149.515,13,39.8
27623,-37.313,149.504,13,38.0
27624,-37.326,149.411,13,36.1
27625,-37.327,149.4,13,13.8
27626,-37.338,149.319,13,9.4
27627,-37.34,149.30700000000002,13,76.7
27628,-37.341,149.295,13,52.9
27629,-37.354,149.201,13,28.3
27630,-37.372,149.061,13,13.3
27631,-37.493,148.111,13,29.3
27632,-37.566,147.501,13,37.0
27633,-37.567,147.488,13,55.3
27634,-37.234,150.017,13,122.9
27635,-37.235,150.005,13,638.6
27636,-37.258,149.846,13,40.8
27637,-37.301,149.525,13,42.8
27638,-37.309,149.467,13,33.2
27639,-37.312,149.445,13,31.6
27640,-37.317,149.409,13,61.1
27641,-37.318000000000005,149.398,13,136.6
27642,-37.32,149.386,13,82.7
27643,-37.321,149.375,13,34.7
27644,-37.329,149.317,13,42.8
27645,-37.363,149.059,13,27.3
27646,-37.775999999999996,148.84799999999998,13,376.4
27647,-37.556,147.5,13,47.8
27648,-37.225,150.015,13,70.1
27649,-37.226,150.003,13,46.7
27650,-37.291,149.535,13,50.4
27651,-37.292,149.523,13,55.4
27652,-37.308,149.408,13,117.1
27653,-37.309,149.39600000000002,13,205.1
27654,-37.311,149.384,13,90.6
27655,-37.312,149.373,13,50.2
27656,-37.314,149.361,13,456.3
27657,-37.315,149.349,13,567.5
27658,-37.318000000000005,149.327,13,489.1
27659,-37.32,149.315,13,34.1
27660,-37.349000000000004,149.093,13,17.4
27661,-37.354,149.05700000000002,13,31.7
27662,-37.357,149.033,13,56.7
27663,-37.371,148.92700000000002,13,27.6
27664,-37.372,148.915,13,28.8
27665,-37.475,148.095,13,20.2
27666,-37.477,148.082,13,7.6
27667,-37.546,147.498,13,23.1
27668,-37.233000000000004,149.888,13,46.2
27669,-37.235,149.876,13,39.2
27670,-37.241,149.83,13,12.6
27671,-37.278,149.556,13,45.8
27672,-37.281,149.533,13,115.7
27673,-37.283,149.52100000000002,13,76.4
27674,-37.298,149.406,13,10.9
27675,-37.3,149.394,13,71.7
27676,-37.303000000000004,149.371,13,42.8
27677,-37.305,149.359,13,108.0
27678,-37.306,149.34799999999998,13,170.6
27679,-37.308,149.336,13,317.5
27680,-37.309,149.325,13,178.5
27681,-37.345,149.055,13,24.0
27682,-37.346,149.043,13,88.8
27683,-37.348,149.031,13,73.2
27684,-37.536,147.496,13,20.3
27685,-37.216,149.942,13,58.8
27686,-37.224000000000004,149.885,13,30.3
